Code,Name,sec_name,Wind_ind,GICS_ind,HS_ind,Code_jieli
0814.HK,北京京客隆,北京京客隆,日常消费--食品与主要用品零售Ⅱ--食品与主要用品零售Ⅲ--大卖场与超市,日常消费品_食品与主要用品零售_食品与主要用品零售Ⅲ_大卖场与超市,零售业(HS),E00814
0815.HK,中国白银集团,中国白银集团,材料--材料Ⅱ--金属、非金属与采矿--白银,原材料_原材料Ⅱ_金属与采矿_白银,原材料业(HS),E00815
0816.HK,华电福新,华电福新,公用事业--公用事业Ⅱ--独立电力生产商与能源贸易商Ⅲ--新能源发电业者,公用事业_公用事业Ⅱ_独立电力生产商与能源贸易商Ⅲ_新能源发电业者,公用事业(HS),E00816
0817.HK,中国金茂,中国金茂,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E00817
0818.HK,高阳科技,高阳科技,信息技术--软件与服务--信息技术服务--信息科技咨询与其它服务,信息技术_软件与服务_信息技术服务_信息科技咨询与其它服务,资讯科技业(HS),E00818
0819.HK,天能动力,天能动力,可选消费--汽车与汽车零部件--汽车零配件--机动车零配件与设备,非日常生活消费品_汽车与汽车零部件_汽车零配件_机动车零配件与设备,工业工程(HS),E00819
0821.HK,汇盈控股,汇盈控股,金融--多元金融--资本市场--投资银行业与经纪业,金融_综合金融_资本市场_投资银行业与经纪业,非银金融(HS),E00821
0822.HK,嘉瑞国际,嘉瑞国际,工业--资本货物--机械--工业机械,工业_资本品_机械制造_工业机械,工业工程(HS),E00822
0825.HK,新世界百货中国,新世界百货中国,可选消费--零售业--多元化零售--百货商店,非日常生活消费品_零售业_多元化零售_百货商店,零售业(HS),E00825
0826.HK,天工国际,天工国际,材料--材料Ⅱ--金属、非金属与采矿--钢铁,原材料_原材料Ⅱ_金属与采矿_钢铁,原材料业(HS),E00826
0827.HK,玖源集团,玖源集团,材料--材料Ⅱ--化工--化肥与农用化工,原材料_原材料Ⅱ_化学制品_化肥与农用药剂,原材料业(HS),E00827
0828.HK,王朝酒业,王朝酒业,日常消费--食品、饮料与烟草--饮料--白酒与葡萄酒,日常消费品_食品、饮料与烟草_饮料_酿酒商与葡萄酒商,食品饮料(HS),E00828
0829.HK,神冠控股,神冠控股,日常消费--食品、饮料与烟草--食品--食品加工与肉类,日常消费品_食品、饮料与烟草_食品_包装食品与肉类,食品饮料(HS),E00829
0830.HK,远东环球,远东环球,工业--资本货物--建筑与工程Ⅲ--建筑与工程,工业_资本品_建筑与工程Ⅲ_建筑与工程,地产基建(HS),E00830
0831.HK,利亚零售,利亚零售,日常消费--食品与主要用品零售Ⅱ--食品与主要用品零售Ⅲ--食品零售,日常消费品_食品与主要用品零售_食品与主要用品零售Ⅲ_食品零售,零售业(HS),E00831
0832.HK,建业地产,建业地产,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E00832
0833.HK,华讯,华讯,可选消费--耐用消费品与服装--家庭耐用消费品--家用电器,非日常生活消费品_耐用消费品与服装_家庭耐用消费品_家用电器,家用电器(HS),E00833
0834.HK,康大食品,康大食品,日常消费--食品、饮料与烟草--食品--食品加工与肉类,日常消费品_食品、饮料与烟草_食品_包装食品与肉类,农业产品(HS),E00834
0835.HK,亚洲煤业,亚洲煤业,能源--能源Ⅱ--石油、天然气与供消费用燃料--煤炭与消费用燃料,能源_能源Ⅱ_石油、天然气与消费用燃料_煤与消费用燃料,能源业(HS),E00835
0836.HK,华润电力,华润电力,公用事业--公用事业Ⅱ--独立电力生产商与能源贸易商Ⅲ--独立电力生产商与能源贸易商,公用事业_公用事业Ⅱ_独立电力生产商与能源贸易商Ⅲ_独立电力生产商与能源贸易商,公用事业(HS),E00836
0837.HK,谭木匠,谭木匠,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,家用电器(HS),E00837
0838.HK,亿和控股,亿和控股,工业--资本货物--机械--工业机械,工业_资本品_机械制造_工业机械,工业工程(HS),E00838
0839.HK,中教控股,中教控股,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--教育服务,非日常生活消费品_消费者服务_综合消费者服务_教育服务,支援服务(HS),E00839
0840.HK,天业节水,天业节水,工业--资本货物--机械--建筑机械与重型卡车,工业_资本品_机械制造_建筑机械与重型卡车,工业工程(HS),E00840
0841.HK,木薯资源,木薯资源,日常消费--食品、饮料与烟草--食品--食品加工与肉类,日常消费品_食品、饮料与烟草_食品_包装食品与肉类,工业工程(HS),E00841
0842.HK,理士国际,理士国际,工业--资本货物--电气设备--电气部件与设备,工业_资本品_电气设备_电气部件与设备,工业工程(HS),E00842
0844.HK,广泰国际控股,广泰国际控股,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,纺织业(HS),E00844
0845.HK,恒盛地产,恒盛地产,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E00845
0846.HK,明发集团,明发集团,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E00846
0848.HK,茂业国际,茂业国际,可选消费--零售业--多元化零售--百货商店,非日常生活消费品_零售业_多元化零售_百货商店,零售业(HS),E00848
0850.HK,投融长富,投融长富,能源--能源Ⅱ--石油、天然气与供消费用燃料--石油与天然气的炼制和销售,能源_能源Ⅱ_石油、天然气与消费用燃料_石油与天然气的炼制和营销,能源业(HS),E00850
0851.HK,盛源控股,盛源控股,金融--多元金融--资本市场--资产管理与托管银行,金融_综合金融_资本市场_资产管理与托管银行,非银金融(HS),E00851
0852.HK,海峡石油化工,海峡石油化工,能源--能源Ⅱ--石油、天然气与供消费用燃料--石油与天然气的炼制和销售,能源_能源Ⅱ_石油、天然气与消费用燃料_石油与天然气的炼制和营销,能源业(HS),E00852
0853.HK,微创医疗,微创医疗,医疗保健--医疗保健设备与服务--医疗保健设备与用品--医疗保健设备,医疗保健_医疗保健设备与服务_医疗保健设备与用品_医疗保健设备,医疗保健(HS),E00853
0854.HK,威雅利,威雅利,信息技术--技术硬件与设备--电子设备、仪器和元件--技术产品经销商,信息技术_技术硬件与设备_电子设备、仪器和元件_技术产品经销商,资讯科技业(HS),E00854
0855.HK,中国水务,中国水务,公用事业--公用事业Ⅱ--水务Ⅲ--水务,公用事业_公用事业Ⅱ_水公用事业Ⅲ_水公用事业,公用事业(HS),E00855
0856.HK,伟仕佳杰,伟仕佳杰,信息技术--技术硬件与设备--电子设备、仪器和元件--技术产品经销商,信息技术_技术硬件与设备_电子设备、仪器和元件_技术产品经销商,资讯科技业(HS),E00856
0857.HK,中国石油股份,中国石油股份,能源--能源Ⅱ--石油、天然气与供消费用燃料--综合性石油天然气,能源_能源Ⅱ_石油、天然气与消费用燃料_综合性石油与天然气企业,能源业(HS),E00857
0858.HK,精优药业,精优药业,医疗保健--制药、生物科技与生命科学--制药--西药,医疗保健_制药、生物科技与生命科学_制药Ⅲ_制药,医疗保健(HS),E00858
0859.HK,中昌国际控股,中昌国际控股,房地产--房地产Ⅱ--房地产管理和开发--多样化房地产活动,房地产_房地产Ⅱ_房地产管理和开发_多样化房地产活动,地产基建(HS),E00859
0860.HK,力世纪,力世纪,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,纺织业(HS),E00860
0861.HK,神州控股,神州控股,信息技术--技术硬件与设备--电子设备、仪器和元件--技术产品经销商,信息技术_技术硬件与设备_电子设备、仪器和元件_技术产品经销商,资讯科技业(HS),E00861
0862.HK,远见控股,远见控股,信息技术--软件与服务--信息技术服务--信息科技咨询与其它服务,信息技术_软件与服务_信息技术服务_信息科技咨询与其它服务,资讯科技业(HS),E00862
0863.HK,品牌中国,品牌中国,可选消费--媒体Ⅱ--媒体Ⅲ--广告,通信服务_媒体与娱乐_媒体Ⅲ_广告,媒体娱乐(HS),E00863
0864.HK,永利地产发展,永利地产发展,房地产--房地产Ⅱ--房地产管理和开发--房地产经营公司,房地产_房地产Ⅱ_房地产管理和开发_房地产经营公司,地产基建(HS),E00864
0865.HK,建德国际控股,建德国际控股,信息技术--技术硬件与设备--电子设备、仪器和元件--技术产品经销商,信息技术_技术硬件与设备_电子设备、仪器和元件_技术产品经销商,资讯科技业(HS),E00865
0866.HK,中国秦发,中国秦发,能源--能源Ⅱ--石油、天然气与供消费用燃料--煤炭与消费用燃料,能源_能源Ⅱ_石油、天然气与消费用燃料_煤与消费用燃料,能源业(HS),E00866
0867.HK,康哲药业,康哲药业,医疗保健--制药、生物科技与生命科学--制药--西药,医疗保健_制药、生物科技与生命科学_制药Ⅲ_制药,医疗保健(HS),E00867
0868.HK,信义玻璃,信义玻璃,可选消费--汽车与汽车零部件--汽车零配件--机动车零配件与设备,非日常生活消费品_汽车与汽车零部件_汽车零配件_机动车零配件与设备,工业工程(HS),E00868
0869.HK,彩星玩具,彩星玩具,可选消费--耐用消费品与服装--休闲设备与用品--休闲用品,非日常生活消费品_耐用消费品与服装_休闲设备与用品_消闲用品,家用电器(HS),E00869
0871.HK,中国疏浚环保,中国疏浚环保,工业--运输--交通基础设施--海港与服务,工业_运输_交通基本设施_海港与服务,地产基建(HS),E00871
0872.HK,启迪国际,启迪国际,可选消费--汽车与汽车零部件--汽车零配件--机动车零配件与设备,非日常生活消费品_汽车与汽车零部件_汽车零配件_机动车零配件与设备,汽车业(HS),E00872
0874.HK,白云山,白云山,医疗保健--制药、生物科技与生命科学--制药--中药,医疗保健_制药、生物科技与生命科学_制药Ⅲ_制药,医疗保健(HS),E00874
0875.HK,中国金控,中国金控,日常消费--食品、饮料与烟草--食品--农产品,日常消费品_食品、饮料与烟草_食品_农产品,农业产品(HS),E00875
0876.HK,佳兆业健康,佳兆业健康,医疗保健--医疗保健设备与服务--医疗保健设备与用品--医疗保健设备,医疗保健_医疗保健设备与服务_医疗保健设备与用品_医疗保健设备,工业工程(HS),E00876
0877.HK,昂纳科技集团,昂纳科技集团,信息技术--技术硬件与设备--通信设备Ⅲ--通信设备,信息技术_技术硬件与设备_通信设备Ⅲ_通信设备,资讯科技业(HS),E00877
0878.HK,金朝阳集团,金朝阳集团,房地产--房地产Ⅱ--房地产管理和开发--多样化房地产活动,房地产_房地产Ⅱ_房地产管理和开发_多样化房地产活动,地产基建(HS),E00878
0880.HK,澳博控股,澳博控股,可选消费--消费者服务Ⅱ--酒店、餐馆与休闲Ⅲ--赌场与赌博,非日常生活消费品_消费者服务_酒店、餐馆与休闲_赌场与赌博,休闲服务(HS),E00880
0881.HK,中升控股,中升控股,可选消费--零售业--专营零售--汽车零售,非日常生活消费品_零售业_专营零售_汽车零售,汽车业(HS),E00881
0882.HK,天津发展,天津发展,工业--资本货物--综合类Ⅲ--综合类行业,工业_资本品_工业集团企业Ⅲ_工业集团企业,综合业(HS),E00882
0883.HK,中国海洋石油,中国海洋石油,能源--能源Ⅱ--石油、天然气与供消费用燃料--石油天然气勘探与生产,能源_能源Ⅱ_石油、天然气与消费用燃料_石油与天然气的勘探与生产,能源业(HS),E00883
0884.HK,旭辉控股集团,旭辉控股集团,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E00884
0885.HK,仁天科技控股,仁天科技控股,可选消费--零售业--消费品经销商Ⅲ--消费品经销商,非日常生活消费品_零售业_经销商Ⅲ_经销商,资讯科技业(HS),E00885
0886.HK,银基集团,银基集团,可选消费--零售业--消费品经销商Ⅲ--消费品经销商,非日常生活消费品_零售业_经销商Ⅲ_经销商,食品饮料(HS),E00886
0887.HK,英皇钟表珠宝,英皇钟表珠宝,可选消费--零售业--专营零售--专卖店,非日常生活消费品_零售业_专营零售_专卖店,纺织业(HS),E00887
0888.HK,贝森金融,贝森金融,可选消费--媒体Ⅱ--媒体Ⅲ--广告,通信服务_媒体与娱乐_媒体Ⅲ_广告,媒体娱乐(HS),E00888
0889.HK,连达科技控股,连达科技控股,信息技术--技术硬件与设备--电子设备、仪器和元件--电子元件,信息技术_技术硬件与设备_电子设备、仪器和元件_电子元件,工业工程(HS),E00889
0891.HK,利邦,利邦,可选消费--零售业--专营零售--服装零售,非日常生活消费品_零售业_专营零售_服装零售,纺织业(HS),E00891
0893.HK,中国铁钛,中国铁钛,材料--材料Ⅱ--金属、非金属与采矿--钢铁,原材料_原材料Ⅱ_金属与采矿_钢铁,原材料业(HS),E00893
0894.HK,万裕科技,万裕科技,信息技术--技术硬件与设备--电子设备、仪器和元件--电子元件,信息技术_技术硬件与设备_电子设备、仪器和元件_电子元件,工业工程(HS),E00894
0895.HK,东江环保,东江环保,工业--商业和专业服务--商业服务与用品--环境与设施服务,工业_商业和专业服务_商业服务与商业用品_环境与设施服务,工业工程(HS),E00895
0896.HK,兴胜创建,兴胜创建,工业--资本货物--建筑与工程Ⅲ--建筑与工程,工业_资本品_建筑与工程Ⅲ_建筑与工程,地产基建(HS),E00896
